season_x,GW,team_x,opp_team_name,opponent_score
2016-17,12,,Liverpool,0.0
2016-17,12,,Everton,1.0
2016-17,12,,Middlesbrough,0.0
2016-17,12,,West Brom,4.0
2016-17,12,,Crystal Palace,1.0
2016-17,12,,Leicester,1.0
2016-17,12,,Middlesbrough,0.0
2016-17,12,,Crystal Palace,1.0
2016-17,12,,Everton,1.0
2016-17,12,,Man Utd,1.0
2016-17,12,,Liverpool,0.0
2016-17,12,,West Brom,4.0
2016-17,12,,Hull,0.0
2016-17,12,,Liverpool,0.0
2016-17,12,,Arsenal,1.0
2016-17,12,,Bournemouth,1.0
2016-17,12,,Swansea,1.0
2016-17,12,,Arsenal,1.0
2016-17,12,,Liverpool,0.0
2016-17,12,,Crystal Palace,1.0
2016-17,12,,Spurs,3.0
2016-17,12,,Watford,2.0
2016-17,12,,Leicester,1.0
2016-17,12,,Southampton,0.0
2016-17,12,,Sunderland,3.0
2016-17,12,,Man Utd,1.0
2016-17,12,,Swansea,1.0
2016-17,12,,Swansea,1.0
2016-17,12,,Middlesbrough,0.0
2016-17,12,,Liverpool,0.0
2016-17,12,,Stoke,0.0
2016-17,12,,Southampton,0.0
2016-17,12,,Burnley,0.0
2016-17,12,,Spurs,3.0
2016-17,12,,Burnley,0.0
2016-17,12,,Man City,2.0
2016-17,12,,Swansea,1.0
2016-17,12,,Crystal Palace,1.0
2016-17,12,,Arsenal,1.0
2016-17,12,,Liverpool,0.0
2016-17,12,,Man Utd,1.0
2016-17,12,,Liverpool,0.0
2016-17,12,,Stoke,0.0
2016-17,12,,Man Utd,1.0
2016-17,12,,Arsenal,1.0
2016-17,12,,West Ham,2.0
2016-17,12,,Swansea,1.0
2016-17,12,,Swansea,1.0
2016-17,12,,West Brom,4.0
2016-17,12,,Southampton,0.0
2016-17,12,,Leicester,1.0
2016-17,12,,Stoke,0.0
2016-17,12,,Liverpool,0.0
2016-17,12,,Man City,2.0
2016-17,12,,Watford,2.0
2016-17,12,,Man City,2.0
2016-17,12,,Middlesbrough,0.0
2016-17,12,,Crystal Palace,1.0
2016-17,12,,Spurs,3.0
2016-17,12,,Bournemouth,1.0
2016-17,13,,Man Utd,1.0
2016-17,13,,Southampton,1.0
2016-17,13,,Bournemouth,1.0
2016-17,13,,Stoke,1.0
2016-17,13,,Spurs,1.0
2016-17,13,,Leicester,2.0
2016-17,13,,Leicester,2.0
2016-17,13,,Sunderland,0.0
2016-17,13,,Arsenal,3.0
2016-17,13,,Man Utd,1.0
2016-17,13,,Bournemouth,1.0
2016-17,13,,Bournemouth,1.0
2016-17,13,,Everton,0.0
2016-17,13,,Bournemouth,1.0
2016-17,13,,Crystal Palace,4.0
2016-17,13,,West Ham,1.0
2016-17,13,,West Brom,1.0
2016-17,13,,Man City,2.0
2016-17,13,,Swansea,5.0
2016-17,13,,Man Utd,1.0
2016-17,13,,Man Utd,1.0
2016-17,13,,Man Utd,1.0
2016-17,13,,West Ham,1.0
2016-17,13,,Man Utd,1.0
2016-17,13,,Man City,2.0
2016-17,13,,Man Utd,1.0
2016-17,13,,West Ham,1.0
2016-17,13,,Chelsea,2.0
2016-17,13,,Middlesbrough,2.0
2016-17,13,,Chelsea,2.0
2016-17,13,,Hull,1.0
2016-17,13,,Leicester,2.0
2016-17,13,,Man City,2.0
2016-17,13,,Sunderland,0.0
2016-17,13,,Spurs,1.0
2016-17,13,,Arsenal,3.0
2016-17,13,,Leicester,2.0
2016-17,13,,Chelsea,2.0
2016-17,13,,Everton,0.0
2016-17,13,,Man Utd,1.0
2016-17,13,,Swansea,5.0
2016-17,13,,Chelsea,2.0
2016-17,13,,Middlesbrough,2.0
2016-17,13,,Stoke,1.0
2016-17,13,,West Ham,1.0
2016-17,13,,Burnley,1.0
2016-17,13,,Swansea,5.0
2016-17,13,,Stoke,1.0
2016-17,13,,Hull,1.0
2016-17,13,,Everton,0.0
2016-17,13,,Spurs,1.0
2016-17,13,,Middlesbrough,2.0
2016-17,13,,Crystal Palace,4.0
2016-17,13,,Sunderland,0.0
2016-17,13,,Chelsea,2.0
2016-17,13,,Bournemouth,1.0
2016-17,13,,Arsenal,3.0
2016-17,13,,Man Utd,1.0
2016-17,13,,West Ham,1.0
2016-17,13,,Spurs,1.0
2016-17,13,,Chelsea,2.0
2016-17,13,,Middlesbrough,2.0
2016-17,13,,Spurs,1.0
2016-17,13,,Sunderland,0.0
2016-17,13,,Southampton,1.0
2016-17,13,,Spurs,1.0
2016-17,13,,West Brom,1.0
2016-17,13,,West Ham,1.0
2016-17,13,,Chelsea,2.0
2016-17,13,,Chelsea,2.0
2016-17,13,,Watford,0.0
2016-17,13,,Burnley,1.0
2016-17,13,,Crystal Palace,4.0
2016-17,13,,Burnley,1.0
2016-17,13,,Everton,0.0
2016-17,13,,Spurs,1.0
2016-17,13,,Sunderland,0.0
2016-17,13,,Bournemouth,1.0
2016-17,13,,Crystal Palace,4.0
2016-17,13,,Hull,1.0
2016-17,13,,Everton,0.0
2016-17,13,,Arsenal,3.0
2016-17,13,,Chelsea,2.0
2016-17,13,,West Brom,1.0
2016-17,13,,Chelsea,2.0
2016-17,13,,Chelsea,2.0
2016-17,13,,Chelsea,2.0
2016-17,13,,Bournemouth,1.0
2016-17,13,,Southampton,1.0
2016-17,13,,Burnley,1.0
2016-17,13,,Middlesbrough,2.0
2016-17,13,,Watford,0.0
2016-17,13,,Crystal Palace,4.0
2016-17,13,,Everton,0.0
2016-17,13,,Arsenal,3.0
2016-17,13,,West Brom,1.0
2016-17,13,,Swansea,5.0
2016-17,13,,Southampton,1.0
2016-17,13,,Sunderland,0.0
2016-17,13,,Man City,2.0
2016-17,13,,Swansea,5.0
2016-17,13,,Everton,0.0
2016-17,13,,Middlesbrough,2.0
2016-17,13,,West Brom,1.0
2016-17,13,,Liverpool,2.0
2016-17,13,,Everton,0.0
2016-17,13,,Middlesbrough,2.0
2016-17,13,,Man City,2.0
2016-17,13,,West Ham,1.0
2016-17,13,,Sunderland,0.0
2016-17,13,,Southampton,1.0
2016-17,13,,Swansea,5.0
2016-17,13,,Burnley,1.0
2016-17,13,,Man City,2.0
2016-17,13,,Burnley,1.0
2016-17,13,,Hull,1.0
2016-17,13,,Hull,1.0
2016-17,13,,Sunderland,0.0
2016-17,13,,Liverpool,2.0
2016-17,13,,Sunderland,0.0
2016-17,13,,Arsenal,3.0
2016-17,13,,Man Utd,1.0
2016-17,13,,West Ham,1.0
2016-17,13,,Arsenal,3.0
2016-17,13,,Middlesbrough,2.0
2016-17,13,,Burnley,1.0
2016-17,13,,Burnley,1.0
2016-17,13,,Man City,2.0
2016-17,13,,Bournemouth,1.0
2016-17,13,,Chelsea,2.0
2016-17,13,,Spurs,1.0
2016-17,13,,Chelsea,2.0
2016-17,13,,Watford,0.0
2016-17,13,,Arsenal,3.0
2016-17,13,,Sunderland,0.0
2016-17,13,,Crystal Palace,4.0
2016-17,13,,West Ham,1.0
2016-17,13,,Arsenal,3.0
2016-17,13,,Sunderland,0.0
2016-17,13,,Man Utd,1.0
2016-17,13,,Spurs,1.0
2016-17,13,,West Ham,1.0
2016-17,13,,West Ham,1.0
2016-17,13,,Middlesbrough,2.0
2016-17,13,,Man Utd,1.0
2016-17,13,,Swansea,5.0
2016-17,13,,Southampton,1.0
2016-17,13,,Stoke,1.0
2016-17,13,,Man City,2.0
2016-17,13,,Hull,1.0
2016-17,13,,Everton,0.0
2016-17,13,,Bournemouth,1.0
2016-17,13,,Man City,2.0
2016-17,13,,Man Utd,1.0
2016-17,13,,Spurs,1.0
2016-17,13,,Bournemouth,1.0
2016-17,13,,Chelsea,2.0
2016-17,13,,Spurs,1.0
2016-17,13,,Middlesbrough,2.0
2016-17,13,,Spurs,1.0
2016-17,13,,Sunderland,0.0
2016-17,13,,Arsenal,3.0
2016-17,13,,Everton,0.0
2016-17,13,,Crystal Palace,4.0
2016-17,13,,Spurs,1.0
2016-17,13,,Man City,2.0
2016-17,13,,Burnley,1.0
2016-17,13,,Stoke,1.0
2016-17,13,,Spurs,1.0
2016-17,13,,Burnley,1.0
2016-17,13,,Crystal Palace,4.0
2016-17,13,,Bournemouth,1.0
2016-17,13,,Everton,0.0
2016-17,13,,Man City,2.0
2016-17,13,,Liverpool,2.0
2016-17,13,,Everton,0.0
2016-17,13,,West Ham,1.0
2016-17,13,,Watford,0.0
2016-17,13,,Southampton,1.0
2016-17,13,,West Ham,1.0
2016-17,13,,Everton,0.0
2016-17,13,,Burnley,1.0
2016-17,13,,Man Utd,1.0
2016-17,13,,Middlesbrough,2.0
2016-17,13,,Stoke,1.0
2016-17,13,,Sunderland,0.0
2016-17,13,,West Brom,1.0
2016-17,13,,Bournemouth,1.0
2016-17,13,,Southampton,1.0
2016-17,13,,Southampton,1.0
2016-17,13,,Spurs,1.0
2016-17,13,,Everton,0.0
2016-17,13,,Arsenal,3.0
2016-17,13,,Sunderland,0.0
2016-17,13,,Hull,1.0
2016-17,13,,Man Utd,1.0
2016-17,13,,Hull,1.0
2016-17,13,,Swansea,5.0
2016-17,13,,Southampton,1.0
2016-17,13,,Burnley,1.0
2016-17,13,,West Ham,1.0
2016-17,13,,Everton,0.0
2016-17,13,,Bournemouth,1.0
2016-17,13,,Everton,0.0
2016-17,13,,Arsenal,3.0
2016-17,13,,Bournemouth,1.0
2016-17,13,,West Ham,1.0
2016-17,13,,Chelsea,2.0
2016-17,13,,Southampton,1.0
2016-17,13,,Southampton,1.0
2016-17,13,,Man City,2.0
2016-17,13,,Sunderland,0.0
2016-17,13,,Stoke,1.0
2016-17,13,,Arsenal,3.0
2016-17,13,,Everton,0.0
2016-17,13,,Swansea,5.0
2016-17,13,,Middlesbrough,2.0
2016-17,13,,Swansea,5.0
2016-17,13,,Spurs,1.0
2016-17,13,,Burnley,1.0
2016-17,13,,Man Utd,1.0
2016-17,13,,Watford,0.0
2016-17,14,,Arsenal,5.0
2016-17,14,,Man Utd,1.0
2016-17,14,,West Ham,1.0
2016-17,14,,West Brom,3.0
2016-17,14,,Man City,1.0
2016-17,14,,Hull,0.0
2016-17,14,,Hull,0.0
2016-17,14,,Bournemouth,4.0
2016-17,14,,Liverpool,3.0
2016-17,14,,Arsenal,5.0
2016-17,14,,West Ham,1.0
2016-17,14,,West Ham,1.0
2016-17,14,,Crystal Palace,3.0
2016-17,14,,West Ham,1.0
2016-17,14,,Spurs,5.0
2016-17,14,,Everton,1.0
2016-17,14,,Middlesbrough,1.0
2016-17,14,,Stoke,2.0
2016-17,14,,Southampton,0.0
2016-17,14,,Arsenal,5.0
2016-17,14,,Arsenal,5.0
2016-17,14,,Arsenal,5.0
2016-17,14,,Everton,1.0
2016-17,14,,Arsenal,5.0
2016-17,14,,Stoke,2.0
2016-17,14,,Arsenal,5.0
2016-17,14,,Everton,1.0
2016-17,14,,Swansea,0.0
2016-17,14,,Sunderland,2.0
2016-17,14,,Swansea,0.0
2016-17,14,,Watford,1.0
2016-17,14,,Hull,0.0
2016-17,14,,Stoke,2.0
2016-17,14,,Bournemouth,4.0
2016-17,14,,Man City,1.0
2016-17,14,,Liverpool,3.0
2016-17,14,,Hull,0.0
2016-17,14,,Swansea,0.0
2016-17,14,,Crystal Palace,3.0
2016-17,14,,Arsenal,5.0
2016-17,14,,Southampton,0.0
2016-17,14,,Swansea,0.0
2016-17,14,,Sunderland,2.0
2016-17,14,,West Brom,3.0
2016-17,14,,Everton,1.0
2016-17,14,,Chelsea,3.0
2016-17,14,,Southampton,0.0
2016-17,14,,West Brom,3.0
2016-17,14,,Watford,1.0
2016-17,14,,Crystal Palace,3.0
2016-17,14,,Man City,1.0
2016-17,14,,Sunderland,2.0
2016-17,14,,Spurs,5.0
2016-17,14,,Bournemouth,4.0
2016-17,14,,Swansea,0.0
2016-17,14,,West Ham,1.0
2016-17,14,,Liverpool,3.0
2016-17,14,,Arsenal,5.0
2016-17,14,,Everton,1.0
2016-17,14,,Man City,1.0
2016-17,14,,Swansea,0.0
2016-17,14,,Sunderland,2.0
2016-17,14,,Man City,1.0
2016-17,14,,Bournemouth,4.0
2016-17,14,,Man Utd,1.0
2016-17,14,,Man City,1.0
2016-17,14,,Middlesbrough,1.0
2016-17,14,,Everton,1.0
2016-17,14,,Swansea,0.0
2016-17,14,,Swansea,0.0
2016-17,14,,Burnley,0.0
2016-17,14,,Chelsea,3.0
2016-17,14,,Spurs,5.0
2016-17,14,,Chelsea,3.0
2016-17,14,,Crystal Palace,3.0
2016-17,14,,Man City,1.0
2016-17,14,,Bournemouth,4.0
2016-17,14,,West Ham,1.0
2016-17,14,,Spurs,5.0
2016-17,14,,Watford,1.0
2016-17,14,,Crystal Palace,3.0
2016-17,14,,Liverpool,3.0
2016-17,14,,Swansea,0.0
2016-17,14,,Middlesbrough,1.0
2016-17,14,,Swansea,0.0
2016-17,14,,Swansea,0.0
2016-17,14,,Swansea,0.0
2016-17,14,,West Ham,1.0
2016-17,14,,Man Utd,1.0
2016-17,14,,Chelsea,3.0
2016-17,14,,Sunderland,2.0
2016-17,14,,Burnley,0.0
2016-17,14,,Spurs,5.0
2016-17,14,,Crystal Palace,3.0
2016-17,14,,Liverpool,3.0
2016-17,14,,Middlesbrough,1.0
2016-17,14,,Southampton,0.0
2016-17,14,,Man Utd,1.0
2016-17,14,,Bournemouth,4.0
2016-17,14,,Stoke,2.0
2016-17,14,,Southampton,0.0
2016-17,14,,Crystal Palace,3.0
2016-17,14,,Sunderland,2.0
2016-17,14,,Middlesbrough,1.0
2016-17,14,,Leicester,1.0
2016-17,14,,Crystal Palace,3.0
2016-17,14,,Sunderland,2.0
2016-17,14,,Stoke,2.0
2016-17,14,,Everton,1.0
2016-17,14,,Bournemouth,4.0
2016-17,14,,Man Utd,1.0
2016-17,14,,Southampton,0.0
2016-17,14,,Chelsea,3.0
2016-17,14,,Stoke,2.0
2016-17,14,,Chelsea,3.0
2016-17,14,,Watford,1.0
2016-17,14,,Watford,1.0
2016-17,14,,Bournemouth,4.0
2016-17,14,,Leicester,1.0
2016-17,14,,Bournemouth,4.0
2016-17,14,,Liverpool,3.0
2016-17,14,,Arsenal,5.0
2016-17,14,,Everton,1.0
2016-17,14,,Liverpool,3.0
2016-17,14,,Sunderland,2.0
2016-17,14,,Chelsea,3.0
2016-17,14,,Chelsea,3.0
2016-17,14,,Stoke,2.0
2016-17,14,,West Ham,1.0
2016-17,14,,Swansea,0.0
2016-17,14,,Man City,1.0
2016-17,14,,Swansea,0.0
2016-17,14,,Burnley,0.0
2016-17,14,,Liverpool,3.0
2016-17,14,,Bournemouth,4.0
2016-17,14,,Spurs,5.0
2016-17,14,,Everton,1.0
2016-17,14,,Liverpool,3.0
2016-17,14,,Bournemouth,4.0
2016-17,14,,Arsenal,5.0
2016-17,14,,Man City,1.0
2016-17,14,,Everton,1.0
2016-17,14,,Everton,1.0
2016-17,14,,Sunderland,2.0
2016-17,14,,Arsenal,5.0
2016-17,14,,Southampton,0.0
2016-17,14,,Man Utd,1.0
2016-17,14,,West Brom,3.0
2016-17,14,,Stoke,2.0
2016-17,14,,Watford,1.0
2016-17,14,,Crystal Palace,3.0
2016-17,14,,West Ham,1.0
2016-17,14,,Stoke,2.0
2016-17,14,,Arsenal,5.0
2016-17,14,,Man City,1.0
2016-17,14,,West Ham,1.0
2016-17,14,,Swansea,0.0
2016-17,14,,Man City,1.0
2016-17,14,,Sunderland,2.0
2016-17,14,,Man City,1.0
2016-17,14,,Bournemouth,4.0
2016-17,14,,Liverpool,3.0
2016-17,14,,Crystal Palace,3.0
2016-17,14,,Spurs,5.0
2016-17,14,,Man City,1.0
2016-17,14,,Stoke,2.0
2016-17,14,,Chelsea,3.0
2016-17,14,,West Brom,3.0
2016-17,14,,Man City,1.0
2016-17,14,,Chelsea,3.0
2016-17,14,,Spurs,5.0
2016-17,14,,West Ham,1.0
2016-17,14,,Crystal Palace,3.0
2016-17,14,,Stoke,2.0
2016-17,14,,Leicester,1.0
2016-17,14,,Crystal Palace,3.0
2016-17,14,,Everton,1.0
2016-17,14,,Burnley,0.0
2016-17,14,,Man Utd,1.0
2016-17,14,,Everton,1.0
2016-17,14,,Crystal Palace,3.0
2016-17,14,,Chelsea,3.0
2016-17,14,,Arsenal,5.0
2016-17,14,,Sunderland,2.0
2016-17,14,,West Brom,3.0
2016-17,14,,Bournemouth,4.0
2016-17,14,,Middlesbrough,1.0
2016-17,14,,West Ham,1.0
2016-17,14,,Man Utd,1.0
2016-17,14,,Man Utd,1.0
2016-17,14,,Man City,1.0
2016-17,14,,Crystal Palace,3.0
2016-17,14,,Liverpool,3.0
2016-17,14,,Bournemouth,4.0
2016-17,14,,Watford,1.0
2016-17,14,,Arsenal,5.0
2016-17,14,,Watford,1.0
2016-17,14,,Southampton,0.0
2016-17,14,,Man Utd,1.0
2016-17,14,,Chelsea,3.0
2016-17,14,,Everton,1.0
2016-17,14,,Crystal Palace,3.0
2016-17,14,,West Ham,1.0
2016-17,14,,Crystal Palace,3.0
2016-17,14,,Liverpool,3.0
2016-17,14,,West Ham,1.0
2016-17,14,,Everton,1.0
2016-17,14,,Swansea,0.0
2016-17,14,,Man Utd,1.0
2016-17,14,,Man Utd,1.0
2016-17,14,,Stoke,2.0
2016-17,14,,Bournemouth,4.0
2016-17,14,,West Brom,3.0
2016-17,14,,Liverpool,3.0
2016-17,14,,Crystal Palace,3.0
2016-17,14,,Southampton,0.0
2016-17,14,,Sunderland,2.0
2016-17,14,,Southampton,0.0
2016-17,14,,Man City,1.0
2016-17,14,,Chelsea,3.0
2016-17,14,,Arsenal,5.0
2016-17,14,,Burnley,0.0
2016-17,15,,Liverpool,2.0
2016-17,15,,Watford,3.0
2016-17,15,,Stoke,1.0
2016-17,15,,Everton,2.0
2016-17,15,,West Brom,0.0
2016-17,15,,Southampton,1.0
2016-17,15,,Southampton,1.0
2016-17,15,,West Ham,2.0
2016-17,15,,Burnley,3.0
2016-17,15,,Liverpool,2.0
2016-17,15,,Stoke,1.0
2016-17,15,,Stoke,1.0
2016-17,15,,Middlesbrough,0.0
2016-17,15,,Stoke,1.0
2016-17,15,,Sunderland,0.0
2016-17,15,,Spurs,0.0
2016-17,15,,Crystal Palace,3.0
2016-17,15,,Bournemouth,2.0
2016-17,15,,Hull,3.0
2016-17,15,,Liverpool,2.0
2016-17,15,,Liverpool,2.0
2016-17,15,,Liverpool,2.0
2016-17,15,,Spurs,0.0
2016-17,15,,Liverpool,2.0
2016-17,15,,Bournemouth,2.0
2016-17,15,,Liverpool,2.0
2016-17,15,,Spurs,0.0
2016-17,15,,Man Utd,1.0
2016-17,15,,Man City,2.0
2016-17,15,,Man Utd,1.0
2016-17,15,,Chelsea,1.0
2016-17,15,,Southampton,1.0
2016-17,15,,Bournemouth,2.0
2016-17,15,,West Ham,2.0
2016-17,15,,West Brom,0.0
2016-17,15,,Burnley,3.0
2016-17,15,,Southampton,1.0
2016-17,15,,Man Utd,1.0
2016-17,15,,Middlesbrough,0.0
2016-17,15,,Liverpool,2.0
2016-17,15,,Hull,3.0
2016-17,15,,Man Utd,1.0
2016-17,15,,Man City,2.0
2016-17,15,,Everton,2.0
2016-17,15,,Spurs,0.0
2016-17,15,,Leicester,4.0
2016-17,15,,Hull,3.0
2016-17,15,,Everton,2.0
2016-17,15,,Chelsea,1.0
2016-17,15,,Middlesbrough,0.0
2016-17,15,,West Brom,0.0
2016-17,15,,Man City,2.0
2016-17,15,,Sunderland,0.0
2016-17,15,,West Ham,2.0
2016-17,15,,Man Utd,1.0
2016-17,15,,Stoke,1.0
2016-17,15,,Burnley,3.0
2016-17,15,,Liverpool,2.0
2016-17,15,,Spurs,0.0
2016-17,15,,West Brom,0.0
2016-17,15,,Man Utd,1.0
2016-17,15,,Man City,2.0
2016-17,15,,West Brom,0.0
2016-17,15,,West Ham,2.0
2016-17,15,,Liverpool,2.0
2016-17,15,,Watford,3.0
2016-17,15,,West Brom,0.0
2016-17,15,,Crystal Palace,3.0
2016-17,15,,Spurs,0.0
2016-17,15,,Man Utd,1.0
2016-17,15,,Man Utd,1.0
2016-17,15,,Arsenal,3.0
2016-17,15,,Leicester,4.0
2016-17,15,,Sunderland,0.0
2016-17,15,,Leicester,4.0
2016-17,15,,Middlesbrough,0.0
2016-17,15,,West Brom,0.0
2016-17,15,,West Ham,2.0
2016-17,15,,Stoke,1.0
2016-17,15,,Sunderland,0.0
2016-17,15,,Chelsea,1.0
2016-17,15,,Middlesbrough,0.0
2016-17,15,,Burnley,3.0
2016-17,15,,Man Utd,1.0
2016-17,15,,Crystal Palace,3.0
2016-17,15,,Man Utd,1.0
2016-17,15,,Man Utd,1.0
2016-17,15,,Man Utd,1.0
2016-17,15,,Stoke,1.0
2016-17,15,,Watford,3.0
2016-17,15,,Leicester,4.0
2016-17,15,,Man City,2.0
2016-17,15,,Arsenal,3.0
2016-17,15,,Sunderland,0.0
2016-17,15,,Middlesbrough,0.0
2016-17,15,,Burnley,3.0
2016-17,15,,Crystal Palace,3.0
2016-17,15,,Hull,3.0
2016-17,15,,Watford,3.0
2016-17,15,,West Ham,2.0
2016-17,15,,Bournemouth,2.0
2016-17,15,,Hull,3.0
2016-17,15,,Middlesbrough,0.0
2016-17,15,,Man City,2.0
2016-17,15,,Crystal Palace,3.0
2016-17,15,,Swansea,3.0
2016-17,15,,Middlesbrough,0.0
2016-17,15,,Man City,2.0
2016-17,15,,Bournemouth,2.0
2016-17,15,,Spurs,0.0
2016-17,15,,West Ham,2.0
2016-17,15,,Watford,3.0
2016-17,15,,Hull,3.0
2016-17,15,,Leicester,4.0
2016-17,15,,Bournemouth,2.0
2016-17,15,,Leicester,4.0
2016-17,15,,Chelsea,1.0
2016-17,15,,Chelsea,1.0
2016-17,15,,West Ham,2.0
2016-17,15,,Swansea,3.0
2016-17,15,,West Ham,2.0
2016-17,15,,Burnley,3.0
2016-17,15,,Liverpool,2.0
2016-17,15,,Spurs,0.0
2016-17,15,,Burnley,3.0
2016-17,15,,Man City,2.0
2016-17,15,,Leicester,4.0
2016-17,15,,Leicester,4.0
2016-17,15,,Bournemouth,2.0
2016-17,15,,Stoke,1.0
2016-17,15,,Man Utd,1.0
2016-17,15,,West Brom,0.0
2016-17,15,,Man Utd,1.0
2016-17,15,,Arsenal,3.0
2016-17,15,,Burnley,3.0
2016-17,15,,West Ham,2.0
2016-17,15,,Sunderland,0.0
2016-17,15,,Spurs,0.0
2016-17,15,,Burnley,3.0
2016-17,15,,West Ham,2.0
2016-17,15,,Liverpool,2.0
2016-17,15,,West Brom,0.0
2016-17,15,,Spurs,0.0
2016-17,15,,Spurs,0.0
2016-17,15,,Man City,2.0
2016-17,15,,Liverpool,2.0
2016-17,15,,Hull,3.0
2016-17,15,,Watford,3.0
2016-17,15,,Everton,2.0
2016-17,15,,Bournemouth,2.0
2016-17,15,,Chelsea,1.0
2016-17,15,,Middlesbrough,0.0
2016-17,15,,Stoke,1.0
2016-17,15,,Bournemouth,2.0
2016-17,15,,Liverpool,2.0
2016-17,15,,West Brom,0.0
2016-17,15,,Stoke,1.0
2016-17,15,,Man Utd,1.0
2016-17,15,,West Brom,0.0
2016-17,15,,Man City,2.0
2016-17,15,,West Brom,0.0
2016-17,15,,West Ham,2.0
2016-17,15,,Burnley,3.0
2016-17,15,,Middlesbrough,0.0
2016-17,15,,Sunderland,0.0
2016-17,15,,West Brom,0.0
2016-17,15,,Bournemouth,2.0
2016-17,15,,Leicester,4.0
2016-17,15,,Everton,2.0
2016-17,15,,West Brom,0.0
2016-17,15,,Leicester,4.0
2016-17,15,,Sunderland,0.0
2016-17,15,,Stoke,1.0
2016-17,15,,Middlesbrough,0.0
2016-17,15,,Bournemouth,2.0
2016-17,15,,Swansea,3.0
2016-17,15,,Middlesbrough,0.0
2016-17,15,,Spurs,0.0
2016-17,15,,Arsenal,3.0
2016-17,15,,Watford,3.0
2016-17,15,,Spurs,0.0
2016-17,15,,Middlesbrough,0.0
2016-17,15,,Leicester,4.0
2016-17,15,,Liverpool,2.0
2016-17,15,,Man City,2.0
2016-17,15,,Everton,2.0
2016-17,15,,West Ham,2.0
2016-17,15,,Crystal Palace,3.0
2016-17,15,,Stoke,1.0
2016-17,15,,Watford,3.0
2016-17,15,,Watford,3.0
2016-17,15,,West Brom,0.0
2016-17,15,,Middlesbrough,0.0
2016-17,15,,Burnley,3.0
2016-17,15,,West Ham,2.0
2016-17,15,,Chelsea,1.0
2016-17,15,,Liverpool,2.0
2016-17,15,,Chelsea,1.0
2016-17,15,,Hull,3.0
2016-17,15,,Watford,3.0
2016-17,15,,Leicester,4.0
2016-17,15,,Spurs,0.0
2016-17,15,,Middlesbrough,0.0
2016-17,15,,Stoke,1.0
2016-17,15,,Middlesbrough,0.0
2016-17,15,,Burnley,3.0
2016-17,15,,Stoke,1.0
2016-17,15,,Spurs,0.0
2016-17,15,,Man Utd,1.0
2016-17,15,,Watford,3.0
2016-17,15,,Watford,3.0
2016-17,15,,Bournemouth,2.0
2016-17,15,,West Ham,2.0
2016-17,15,,Everton,2.0
2016-17,15,,Burnley,3.0
2016-17,15,,Middlesbrough,0.0
2016-17,15,,Hull,3.0
2016-17,15,,Man City,2.0
2016-17,15,,Hull,3.0
2016-17,15,,West Brom,0.0
2016-17,15,,Leicester,4.0
2016-17,15,,Liverpool,2.0
2016-17,15,,Arsenal,3.0
2016-17,16,,Burnley,0.0
2016-17,16,,Arsenal,1.0
2016-17,16,,Everton,2.0
2016-17,16,,Man Utd,2.0
2016-17,16,,Man City,2.0
2016-17,16,,Sunderland,0.0
2016-17,16,,Liverpool,3.0
2016-17,16,,Liverpool,3.0
2016-17,16,,Middlesbrough,0.0
2016-17,16,,Leicester,0.0
2016-17,16,,Burnley,0.0
2016-17,16,,Everton,2.0
2016-17,16,,Everton,2.0
2016-17,16,,Stoke,0.0
2016-17,16,,Everton,2.0
2016-17,16,,West Brom,3.0
2016-17,16,,Crystal Palace,1.0
2016-17,16,,Spurs,3.0
2016-17,16,,West Ham,1.0
2016-17,16,,Man Utd,2.0
2016-17,16,,Burnley,0.0
2016-17,16,,Burnley,0.0
2016-17,16,,Burnley,0.0
2016-17,16,,Crystal Palace,1.0
2016-17,16,,Burnley,0.0
2016-17,16,,West Ham,1.0
2016-17,16,,Burnley,0.0
2016-17,16,,Crystal Palace,1.0
2016-17,16,,Hull,0.0
2016-17,16,,Bournemouth,1.0
2016-17,16,,Hull,0.0
2016-17,16,,Swansea,1.0
2016-17,16,,Liverpool,3.0
2016-17,16,,West Ham,1.0
2016-17,16,,Middlesbrough,0.0
2016-17,16,,Sunderland,0.0
2016-17,16,,Leicester,0.0
2016-17,16,,Liverpool,3.0
2016-17,16,,Hull,0.0
2016-17,16,,Stoke,0.0
2016-17,16,,Burnley,0.0
2016-17,16,,Man Utd,2.0
2016-17,16,,Hull,0.0
2016-17,16,,Bournemouth,1.0
2016-17,16,,Man City,2.0
2016-17,16,,Crystal Palace,1.0
2016-17,16,,Watford,0.0
2016-17,16,,Man Utd,2.0
2016-17,16,,Man City,2.0
2016-17,16,,Swansea,1.0
2016-17,16,,Stoke,0.0
2016-17,16,,Sunderland,0.0
2016-17,16,,Bournemouth,1.0
2016-17,16,,West Brom,3.0
2016-17,16,,Middlesbrough,0.0
2016-17,16,,Hull,0.0
2016-17,16,,Everton,2.0
2016-17,16,,Leicester,0.0
2016-17,16,,Burnley,0.0
2016-17,16,,Crystal Palace,1.0
2016-17,16,,Sunderland,0.0
2016-17,16,,Hull,0.0
2016-17,16,,Bournemouth,1.0
2016-17,16,,Sunderland,0.0
2016-17,16,,Middlesbrough,0.0
2016-17,16,,Burnley,0.0
2016-17,16,,Arsenal,1.0
2016-17,16,,Sunderland,0.0
2016-17,16,,Spurs,3.0
2016-17,16,,Crystal Palace,1.0
